AMC CODE|AMC NAME|BSE SCHEME CODE|SCHEME NAME|SCHEME ISIN|SCHEME TYPE|ASWP TRANSACTION MODE|ASWP MINIMUM INSTALLMENT AMOUNT|ASWP MAXIMUM INSTALLMENT AMOUNT|ASWP MULTIPLIER AMOUNT|ASWP MINIMUM INSTALLMENT UNITS|ASWP MAXIMUM INSTALLMENT UNITS|ASWP MULTIPLIER UNITS|ASWP MINIMUM INSTALLMENT NUMBERS|ASWP MAXIMUM INSTALLMENT NUMBERS|ASWP FREQUENCY|ASWP DATES|ASWP MINIMUM GAP|ASWP MAXIMUM GAP|ASWP INSTALLMENT GAP|ASWP STATUS|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8045-DR|ICICI PRUDENTIAL BANKING AND FINANCIAL SERVICES FUND - DIRECT PLAN - DIVIDEND REINVESTMENT|INF109K012J3|EQUITY|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS1180X-DR|ADITYA BIRLA SUN LIFE BANKING AND FINANCIAL SERVICES FUND - DIVIDEND REINVESTMENT DIRECT|INF209K013W3|EQUITY|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|DAILY||0|60|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|RLONAQ-DP|RELIANCE OVERNIGHT FUND - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT|INF204KB1R80|OVERNIGHT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|MONTHLY|1,8,15,22|0|60|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO20ND-DP|KOTAK BOND SHORT TERM - REGULAR PLAN - DIVIDEND PAYOUT|INF174K01Z06|DEBT|P|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLYDATES|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
QUANTMUTUALFUND_MF|QUANT MUTUAL FUND|QUISDG-GR|QUANT INFRASTRUCTURE FUND-DIRECT GROWTH PLAN-GROWTH|INF966L01721|EQUITY|DP|1000.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|QUARTERLY|1,5,10,15,20,25|0|90|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS152DZ-DR|ADITYA BIRLA SUN LIFE FLOATING RATE FUND - DIRECT PLAN - DAILY DIVIDEND REINVESTMENT|INF209K01UW9|DEBT|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|4|9999|QUARTERLY|1,7,10,14,20,21,28|0|90|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|RLONAW-DR|RELIANCE OVERNIGHT FUND - DIRECT WEEKLY REINVESTMENT|INF204KB1R56|OVERNIGHT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|QUARTERLY|1,8,15,22|0|90|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO258MD-DP|KOTAK CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND PAYOUT|INF178L01BZ7|DEBT|P|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLYDATES|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
QUANTMUTUALFUND_MF|QUANT MUTUAL FUND|QULSD1-DR|QUANT FOCUSED FUND - DIRECT DIVIDEND PLAN-REINVESTMENT|INF966L01846|EQUITY|DP|1000.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|QUARTERLY|1,5,10,15,20,25|0|90|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC3216-DR|ICICI PRUDENTIAL ULTRA SHORT TERM FUND - WEEKLY DIVIDEND REINVESTMENT|INF109KC1NE5|DEBT|P|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|RLLPAWD-DP|RELIANCE LOW DURATION FUND - DIRECT WEEKLY DIVIDEND PLAN PAYOUT|INF204K01A17|DEBT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|QUARTERLY|1,8,15,22|0|90|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KOP03D-DP|KOTAK INFRASTRUCTURE & ECONOMIC REFORM FUND STANDARD DIVIDEND PAYOUT|INF178L01087|EQUITY|P|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLYDATES|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
QUANTMUTUALFUND_MF|QUANT MUTUAL FUND|QUPEDP-DR|QUANT CONSUMPTION FUND - REGULAR DIVIDEND PLAN-REINVESTMENT|INF966L01440|EQUITY|DP|1000.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|MONTHLY|1,5,10,15,20,25|0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC3252-DP|ICICI PRUDENTIAL INDIA OPPORTUNITIES FUND DIVIDEND PAYOUT|INF109KC1RF3|EQUITY|P|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|RLONMP-DP|RELIANCE OVERNIGHT FUND - MONTHLY DIVIDEND PAYOUT|INF204KB1Q99|OVERNIGHT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|QUARTERLY|1,8,15,22|0|90|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO133DD-DP|KOTAK EMERGING EQUITY SCHEME - DIRECT PLAN - DIVIDEND PAYOUT|INF174K01LU8|EQUITY|D|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|1.0000|6|9999|QUARTERLY|1,7,14,21,25|0|90|0|1|
QUANTMUTUALFUND_MF|QUANT MUTUAL FUND|QUHYD1-DR|QUANT LARGE AND MID CAP FUND - DIRECT DIVIDEND PLAN-REINVESTMENT|INF966L01630|EQUITY|DP|1000.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|MONTHLY|1,5,10,15,20,25|0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC3288-DP|ICICI PRUDENTIAL RETIREMENT FUND PURE EQUITY PLAN DIVIDEND PAYOUT|INF109KC1TR4|EQUITY|P|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD47RM-DR|SBI MAGNUM LOW DURATION FUND DIRECT MONTHLY IDCW REINVESTMENT|INF200K01VO3|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|WEEKLYDATES|1,8,15,22|0|60|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO134-DP|KOTAK INDIA EQ CONTRA FUND - DIVIDEND PAYOUT|INF174K01252|EQUITY|P|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|1.0000|6|9999|DAILY||0|60|0|1|
MOTILALOSWAL_MF|MOTILAL OSWAL MUTUAL FUND|MOSIGD-GR|MOTILAL OSWAL NIFTY SMALLCAP 250 INDEX FUND-DIRECT GROWTH|INF247L01932|EQUITY|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|12|9999|MONTHLY|1,7,14,21,28|0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC8177-DP|ICICI PRUDENTIAL EQUITY ARBITRAGE FUND - DIRECT PLAN - DIVIDEND PAYOUT|INF109K015O6|EQUITY|P|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB631D-DP|SBI NIFTY NEXT 50 INDEX FUND - REGULAR PLAN - IDCW PAYOUT|INF200KA1V92|EQUITY|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO153DD-DP|KOTAK GLOBAL EMERGING MARKET FUND - DIRECT PLAN - DIVIDEND PAYOUT|INF174K01LX2|EQUITY|D|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLYDAYS|FRI|0|60|0|1|
MOTILALOSWAL_MF|MOTILAL OSWAL MUTUAL FUND|MOSIGD-GR|MOTILAL OSWAL NIFTY SMALLCAP 250 INDEX FUND-DIRECT GROWTH|INF247L01932|EQUITY|DP|1500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|4|9999|QUARTERLY|1,7,14,21,28|0|90|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC8272-DP|ICICI PRUDENTIAL SAVINGS FUND - DIRECT PLAN - QUARTERLY DIVIDEND PAYOUT|INF109K019Y7|DEBT|P|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD631D-DR|SBI NIFTY NEXT 50 INDEX FUND - DIRECT PLAN - IDCW REINVESTMENT|INF200KA1W26|EQUITY|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO479D-GR|KOTAK OVERNIGHT FUND - DIRECT PLAN - GROWTH|INF174KA1BF9|OVERNIGHT|DP|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|1.0000|6|9999|QUARTERLY|1,7,14,21,25|0|90|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS201D-DR|ADITYA BIRLA SUN LIFE EQUITY ADVANTAGE FUND - DIVIDEND REINVEST-REGULAR PLAN|INF209K01157|EQUITY|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|MONTHLY|1,7,10,14,20,21,28|0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC9209-GR|ICICI PRUDENTIAL SENSEX INDEX FUND DIRECT PLAN GROWTH|INF109KB10X0|EQUITY|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB662G-GR|SBI NIFTY SMALLCAP 250 INDEX FUND - REGULAR PLAN - GROWTH|INF200KA13P9|EQUITY|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO476-DP|KOTAK MONEY MARKET SCHEME - MONTHLY DIVIDEND PAYOUT|INF174K01NB4|DEBT|P|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLYDATES|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS231DZ-DR|ADITYA BIRLA SUN LIFE TAX PLAN - (ELSS U/S 80C OF IT ACT) - DIVIDEND REINVESTMENT-DIRECT PLAN|INF209K01Q14|ELSS|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|MONTHLY|1,7,10,14,20,21,28|0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC9210-DP|ICICI PRUDENTIAL SENSEX INDEX FUND DIRECT PLAN DIVIDEND PAYOUT|INF109KB12X6|EQUITY|P|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB664G-GR|SBI CRISIL IBX GILT INDEX - APRIL 2029 FUND - REGULAR PLAN - GROWTH|INF200KA15Q2|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|WEEKLYDATES|1,8,15,22|0|60|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO482D-GR|KOTAK FLOATING RATE FUND - DIRECT PLAN - GROWTH|INF174KA1EC0|DEBT|DP|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|1.0000|6|9999|DAILY||0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS231DZ-DR|ADITYA BIRLA SUN LIFE TAX PLAN - (ELSS U/S 80C OF IT ACT) - DIVIDEND REINVESTMENT-DIRECT PLAN|INF209K01Q14|ELSS|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLY|MON,TUE,WED,THU,FRI|0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC9210-DR|ICICI PRUDENTIAL SENSEX INDEX FUND DIRECT PLAN DIVIDEND REINVESTMENT|INF109KB12X6|EQUITY|DP|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB665D-DP|SBI CRISIL IBX SDL INDEX - SEPTEMBER 2027 FUND - REGULAR PLAN - IDCW PAYOUT|INF200KA13R5|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO03-DP|KOTAK BLUECHIP FUND - DIVIDEND PAYOUT|INF174K01161|EQUITY|P|1000.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLYDATES|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS241D-DR|ADITYA BIRLA SUN LIFE INDEX FUND - DIVIDEND REINVESTMENT|INF209K01LA4|EQUITY|P|100.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|DAILY||0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ICICI1748-DP-Q|ICICI PRUDENTIAL ULTRA SHORT TERM FUND - QUARTERLY DIVIDEND PAYOUT|INF109K01TS1|DEBT|P|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD48IF-DR|SBI SHORT TERM DEBT FUND - DIRECT PLAN - FORTNIGHTLY IDCW REINVESTMENT|INF200K01VD6|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
MAHINDRA MANULIFE MUTUAL FUND_MF|MAHINDRA MANULIFE MUTUAL FUND|MHMKYRD-DP|MAHINDRA MUTUAL FUND KAR BACHAT YOJANA - REGULAR - DIVIDEND PAYOUT|INF174V01085|EQUITY|DP|500.0000|999999999.0000|1.0000|50.0000|999999.0000|0.0010|2|9999|WEEKLYDATES|1,5,7,10,15,20,25,30|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS241GZ-GR|ADITYA BIRLA SUN LIFE INDEX FUND - GROWTH-DIRECT PLAN|INF209K01VY3|EQUITY|DP|100.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|4|9999|QUARTERLY|1,7,10,14,20,21,28|0|90|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ICICIACPD-DP|ICICI PRUDENTIAL MODERATE FUND - DIVIDEND PAYOUT|INF109K01829|FOF|P|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD664D-DR|SBI CRISIL IBX GILT INDEX - APRIL 2029 FUND - DIRECT PLAN - IDCW REINVESTMENT|INF200KA10R1|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|WEEKLYDATES|1,8,15,22|0|60|0|1|
MAHINDRA MANULIFE MUTUAL FUND_MF|MAHINDRA MANULIFE MUTUAL FUND|MHMKYRG-GR|MAHINDRA MUTUAL FUND KAR BACHAT YOJANA - REGULAR - GROWTH|INF174V01077|EQUITY|DP|500.0000|999999999.0000|1.0000|50.0000|999999.0000|0.0010|2|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS249A-DR|ADITYA BIRLA SUN LIFE EQUITY SAVINGS FUND REGULAR PLAN DIVIDEND REINVESTMENT|INF209KA1TT1|EQUITY|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLY|MON,TUE,WED,THU,FRI|0|60|0|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ICLNGTEM25PP-DP|ICICI PRUDENTIAL ALL SEASONS BOND FUND - DIVIDEND PAYOUT|INF109K01GL3|DEBT|P|1.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|2|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD665D-DP|SBI CRISIL IBX SDL INDEX - SEPTEMBER 2027 FUND - DIRECT PLAN - IDCW PAYOUT|INF200KA16R8|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS303WZ-DP|ADITYA BIRLA SUN LIFE MEDIUM TERM PLAN - QUARTERLY DIVIDEND-DIRECT PLAN-DIVIDEND PAYOUT|INF209KA1KP8|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|DAILY||0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS250A-DR|ADITYA BIRLA SUN LIFE MANUFACTURING EQUITY FUND-REGULAR PLAN-DIVIDEND REINVESTMENT|INF209KA1YI4|EQUITY|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|DAILY||0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD57D-DR|SBI OVERNIGHT FUND DIRECT WEEKLY IDCW REINVESTMENT|INF200K01TM1|OVERNIGHT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|WEEKLYDATES|1,8,15,22|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD665D-DP|SBI CRISIL IBX SDL INDEX - SEPTEMBER 2027 FUND - DIRECT PLAN - IDCW PAYOUT|INF200KA16R8|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS321MD-DR|ADITYA BIRLA SUN LIFE DYNAMIC BONDRETAIL-MONTHLY DIVIDEND-DIVIDEND REINVESTMENT|INF209K01801|DEBT|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|4|9999|QUARTERLY|1,7,10,14,20,21,28|0|90|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS261GZ-GR|ADITYA BIRLA SUN LIFE DIVIDEND YIELD FUND - GROWTH-DIRECT PLAN|INF209K01WA1|EQUITY|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLY|MON,TUE,WED,THU,FRI|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD81G-GR|SBI FOCUSED EQUITY FUND DIRECT GROWTH|INF200K01RJ1|EQUITY|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|WEEKLYDATES|1,8,15,22|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD661D-DR|SBI NIFTY MIDCAP 150 INDEX FUND - DIRECT PLAN - IDCW REINVESTMENT|INF200KA12P1|EQUITY|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS341QD-DR|ADITYA BIRLA SUN LIFE SHORT TERM OPPORTUNITIES FUND - DIVIDEND REINVESTMENT|INF209K01975|DEBT|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLY|MON,TUE,WED,THU,FRI|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS292DZ-DR|ADITYA BIRLA SUN LIFE FOCUSED EQUITY FUND - DIVIDEND REINVESTMENT-DIRECT PLAN|INF209K01Q71|EQUITY|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLY|MON,TUE,WED,THU,FRI|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBF47RD-DR|SBI MAGNUM LOW DURATION FUND REGULAR DAILY IDCW REINVESTMENT|INF200K01ML8|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|GFG-HDFC|HDFC BALANCE ADVANTAGE FUND - REGULAR PLAN - GROWTH|INF179K01830|EQUITY|DP|100.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS341WD-DP|ADITYA BIRLA SUN LIFE SHORT TERM OPPORTUNITIES FUND QUARTERLY DIVIDEND PAYOUT REGULAR PLAN|INF209K01BU3|EQUITY|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|4|9999|QUARTERLY|1,7,10,14,20,21,28|0|90|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS293GZ-GR|ADITYA BIRLA SUN LIFE INFRASTRUCTURE FUND -PLAN - GROWTH-DIRECT PLAN|INF209K01WH6|EQUITY|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|DAILY||0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB57D-DR|SBI OVERNIGHT FUND REGULAR WEEKLY IDCW REINVESTMENT|INF200K01LP1|OVERNIGHT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|WEEKLYDATES|1,8,15,22|0|60|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|MILTG|HDFC HYBRID DEBT FUND - GROWTH OPTION|INF179K01AE4|DEBT|DP|100.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS380X-DP|ADITYA BIRLA SUN LIFE CREDIT RISK FUND - DIVIDEND DIRECT|INF209KA1K96|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLY|MON,TUE,WED,THU,FRI|0|60|0|1|
